user_id,auction_id,cat_id,cat1,property,buy_mount,day,trade_year,trade_month,weekday,buy_mount_winsor,<property object at 0x000002C1C74567F0>,birthday,gender,birth,birth_year,birth_month
381387022,19046999290,50006041,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21458:12984577,1,2014-03-04,2014,3,1,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21458:12984577,20130401.0,1.0,2013-04-01,2013,4
23256752,19386943590,121398041,28,1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;22277:125113;22277:131623;22277:2054;22277:93943;22277:21671;21475:135183931;11666049:40203,1,2014-05-13,2014,5,1,1,1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;22277:125113;22277:131623;22277:2054;22277:93943;22277:21671;21475:135183931;11666049:40203,20120712.0,1.0,2012-07-12,2012,7
49551046,16996516063,50006602,50008168,10984217:46154;21479:106713;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;21475:3473865;21475:3229496;21475:38368874;21475:19811010;21475:56082775;122217803:30915;25935:31381,1,2014-05-12,2014,5,0,1,10984217:46154;21479:106713;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;21475:3473865;21475:3229496;21475:38368874;21475:19811010;21475:56082775;122217803:30915;25935:31381,20150419.0,0.0,2015-04-19,2015,4
82248938,41229697286,121462023,50008168,21458:32270;1628665:29796;122217801:31001,1,2015-01-21,2015,1,2,1,21458:32270;1628665:29796;122217801:31001,20141230.0,0.0,2014-12-30,2014,12
151742451,40040237715,50012838,50014815,21458:135366222;13023209:3281445;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29782,1,2014-09-20,2014,9,5,1,21458:135366222;13023209:3281445;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29782,20140121.0,,2014-01-21,2014,1
180332213,38758204657,50007011,50008168,1628665:3233938;1628665:29784;1628665:29796;1628665:29782;122217637:31028;21475:7662460;123410248:133197;122218081:12439578;21967:29841;122217973:140636;22009:29800,1,2014-07-25,2014,7,4,1,1628665:3233938;1628665:29784;1628665:29796;1628665:29782;122217637:31028;21475:7662460;123410248:133197;122218081:12439578;21967:29841;122217973:140636;22009:29800,,0.0,2009-12-03,2009,12
738243947,37128706257,50012549,50014815,21458:100118367;13023209:6943986;125853586:5554991;1628665:29778;1628665:61550;1628665:3233938;1628665:3233942;21967:32370526,1,2014-04-20,2014,4,6,1,21458:100118367;13023209:6943986;125853586:5554991;1628665:29778;1628665:61550;1628665:3233938;1628665:3233942;21967:32370526,20140522.0,1.0,2014-05-22,2014,5
460971987,10082122933,50013881,28,,1,2012-07-05,2012,7,3,1,,20111001.0,0.0,2011-10-01,2011,10
16033918,17523149759,50008895,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21479:4183265;21475:135183931;2397831:16560944,1,2014-07-16,2014,7,2,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21479:4183265;21475:135183931;2397831:16560944,20131024.0,,2013-10-24,2013,10
77933013,17958495541,50023790,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;11945730:125113;11945730:47034;11945730:131623;11945730:2054;11945730:48107;11945730:93943;11945730:21805;11945730:47734;11945697:73437541;11684888:104528258;21475:137325;11666049:40203,1,2013-09-10,2013,9,1,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;11945730:125113;11945730:47034;11945730:131623;11945730:2054;11945730:48107;11945730:93943;11945730:21805;11945730:47734;11945697:73437541;11684888:104528258;21475:137325;11666049:40203,20100702.0,1.0,2010-07-02,2010,7
1125759387,37203897505,50008856,28,21458:215485914;34826441:544754375;13023209:19689726;2397831:16560944;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:135183931,1,2014-04-07,2014,4,0,1,21458:215485914;34826441:544754375;13023209:19689726;2397831:16560944;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:135183931,20140811.0,1.0,2014-08-11,2014,8
1033551143,36881265150,50146022,50008168,1628665:23420;1628665:29782;1628665:29793;1628665:3233938;6904871:23416;122217801:31001,1,2014-03-30,2014,3,6,1,1628665:23420;1628665:29782;1628665:29793;1628665:3233938;6904871:23416;122217801:31001,20130812.0,0.0,2013-08-12,2013,8
12155387,17990671329,50023646,28,11666049:40203;11644036:30689;21475:137325,1,2013-09-08,2013,9,6,1,11666049:40203;11644036:30689;21475:137325,,1.0,2009-08-05,2009,8
70835010,35202523813,50023591,50022520,1628665:3233941;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;1628665:108579;21967:29775;21967:29776;21967:29777;11697064:31014;11697039:21983;11719942:11462;22334:30916;8151548:32752634;21458:3669597,1,2013-11-20,2013,11,2,1,1628665:3233941;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;1628665:108579;21967:29775;21967:29776;21967:29777;11697064:31014;11697039:21983;11719942:11462;22334:30916;8151548:32752634;21458:3669597,20140522.0,0.0,2014-05-22,2014,5
63741599,7964426157,50018858,38,21458:46961;1633959:139696;6933666:4421827;33595:29230,1,2012-08-16,2012,8,3,1,21458:46961;1633959:139696;6933666:4421827;33595:29230,20110324.0,0.0,2011-03-24,2011,3
70231555,14518073759,50018704,50014815,21458:40217,1,2012-07-24,2012,7,1,1,21458:40217,20120223.0,0.0,2012-02-23,2012,2
84547855,17551664840,50013711,50008168,21458:93383062;1633959:8784750;23181:31427;35779:131774;1628366:30915;25935:21991;8151548:29843;13394971:31377;13395135:30912;1628665:31614;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412,1,2012-11-13,2012,11,1,1,21458:93383062;1633959:8784750;23181:31427;35779:131774;1628366:30915;25935:21991;8151548:29843;13394971:31377;13395135:30912;1628665:31614;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412,,0.0,2007-08-08,2007,8
631917779,20812756384,50018821,38,21458:48948;6933666:112911;21475:108284;33595:29230,3,2013-07-23,2013,7,1,3,21458:48948;6933666:112911;21475:108284;33595:29230,20121023.0,1.0,2012-10-23,2012,10
26188351,15604654059,50013636,50008168,21458:11580;1628665:29798;25935:21991;22019:34731,1,2012-08-12,2012,8,6,1,21458:11580;1628665:29798;25935:21991;22019:34731,20100329.0,0.0,2010-03-29,2010,3
50238258,24784096636,50018412,50014815,21458:3407346;37150056:5752671;6851452:4343058,1,2013-05-14,2013,5,1,1,21458:3407346;37150056:5752671;6851452:4343058,20101206.0,1.0,2010-12-06,2010,12
207508450,16520257539,211122,38,21458:21782;36786:192103944;1827969:137330;33595:28870;6933553:3313169;6933666:68145978;5393572:75369289,1,2013-01-03,2013,1,3,1,21458:21782;36786:192103944;1827969:137330;33595:28870;6933553:3313169;6933666:68145978;5393572:75369289,20120220.0,1.0,2012-02-20,2012,2
525892484,38613126621,121462075,50008168,1628665:131622;1628665:29796;25935:31381;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,2014-05-14,2014,5,2,1,1628665:131622;1628665:29796;25935:31381;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,20130619.0,1.0,2013-06-19,2013,6
138121253,15385184597,251725,28,26320:53024;26318:52992;1628665:3233941;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:82340;1628665:29787;1628665:29784;1628665:131622;1628665:29796;1628665:133527;1628665:29785;1628665:29799;1627584:30689;21475:137325;21458:3475353;38532055:192704253;1633959:235248188;2397831:40203,1,2013-08-26,2013,8,0,1,26320:53024;26318:52992;1628665:3233941;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:82340;1628665:29787;1628665:29784;1628665:131622;1628665:29796;1628665:133527;1628665:29785;1628665:29799;1627584:30689;21475:137325;21458:3475353;38532055:192704253;1633959:235248188;2397831:40203,20110303.0,1.0,2011-03-03,2011,3
410161398,21644451280,50010558,50008168,21458:30992;25935:31381;1628665:3233942;1628665:31614;1628665:29796;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93470;1628305:117133366;1628306:3229402;1628348:11468;3079382:29641138;8151548:29800;1627349:11462;1628366:32799;13394971:30993;3988915:104912;13395135:30912;13399649:3315982;1633959:290542104,1,2013-08-09,2013,8,4,1,21458:30992;25935:31381;1628665:3233942;1628665:31614;1628665:29796;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93470;1628305:117133366;1628306:3229402;1628348:11468;3079382:29641138;8151548:29800;1627349:11462;1628366:32799;13394971:30993;3988915:104912;13395135:30912;13399649:3315982;1633959:290542104,,1.0,2007-05-06,2007,5
39712478,18404124822,50026467,50022520,21458:3970280;32422:97699;1633959:47247,2,2012-09-17,2012,9,0,2,21458:3970280;32422:97699;1633959:47247,20130212.0,0.0,2013-02-12,2013,2
394567091,13742083558,50013636,50008168,21458:11580;1628665:3233941;1628665:3233942;25935:21991;32047:93471;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22135:31412;1628366:3230095;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:7030860,1,2012-10-31,2012,10,2,1,21458:11580;1628665:3233941;1628665:3233942;25935:21991;32047:93471;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22135:31412;1628366:3230095;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:7030860,,0.0,2008-10-16,2008,10
646222766,15745598713,50013636,50008168,21458:30992;1628665:3233942;1628665:92012;1628665:3233940;1628665:29784;1628665:29793;1628665:29796;1628665:133527;1628665:29782;1628665:29799;25935:21991;32047:93470;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;1628366:32799;13529746:21983;13539026:117942783;13658074:3236934,1,2013-04-01,2013,4,0,1,21458:30992;1628665:3233942;1628665:92012;1628665:3233940;1628665:29784;1628665:29793;1628665:29796;1628665:133527;1628665:29782;1628665:29799;25935:21991;32047:93470;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;1628366:32799;13529746:21983;13539026:117942783;13658074:3236934,20100228.0,0.0,2010-02-28,2010,2
1038480421,21592283484,50012485,50014815,21458:3916195;4859783:4300532;5103676:6980564;6338640:3242434,1,2013-09-01,2013,9,6,1,21458:3916195;4859783:4300532;5103676:6980564;6338640:3242434,20130208.0,1.0,2013-02-08,2013,2
330386953,19737728033,50006042,50014815,1628665:3233938;1628665:29784;1628665:29793;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;2815901:177617858;21458:101741046;19048975:179223666;1633959:34584,1,2012-10-05,2012,10,4,1,1628665:3233938;1628665:29784;1628665:29793;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;2815901:177617858;21458:101741046;19048975:179223666;1633959:34584,20110210.0,0.0,2011-02-10,2011,2
645557,18250831986,50018615,38,21458:3270826;6933666:112911;33595:16453265,1,2012-12-13,2012,12,3,1,21458:3270826;6933666:112911;33595:16453265,20120207.0,0.0,2012-02-07,2012,2
441486929,40049728542,50012359,122650008,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29778;1628665:29796;1628665:29799;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;122217803:30914;124129949:3324544;122218021:21828;23654:121090;21477:4528057;25935:21990;13023209:4043029;21458:8145685,1,2014-09-17,2014,9,2,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29778;1628665:29796;1628665:29799;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;122217803:30914;124129949:3324544;122218021:21828;23654:121090;21477:4528057;25935:21990;13023209:4043029;21458:8145685,20121128.0,1.0,2012-11-28,2012,11
141999400,16683723491,50023514,28,1628665:3233941;1628665:29790;1628665:3233936;1628665:3233937;1628665:3233938;1628665:29793;1628665:108579;1628665:29785;11837240:105692416;11666049:62519847;11684888:104528258;21475:11488282,1,2013-12-28,2013,12,5,1,1628665:3233941;1628665:29790;1628665:3233936;1628665:3233937;1628665:3233938;1628665:29793;1628665:108579;1628665:29785;11837240:105692416;11666049:62519847;11684888:104528258;21475:11488282,20120817.0,1.0,2012-08-17,2012,8
392508254,27175560420,50010536,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;25935:21991;22019:3228688;22019:3248884;22019:125938;22019:2026;22019:3251926,1,2013-08-27,2013,8,1,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;25935:21991;22019:3228688;22019:3248884;22019:125938;22019:2026;22019:3251926,,0.0,2009-08-09,2009,8
186849644,16011345799,50012365,122650008,21458:30992;1628665:3233939;1628665:29790;1628665:3233937;1628665:3233938;1628665:29784;22007:30378;22007:30379;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;22007:30386;1628366:30916;23346:46085;8185015:3229359;8185016:31619;8185018:31686;1629233:3228727;3034215:3224847;8185021:125116;8185017:31691;2232918:14466536;25935:21991;25935:21990;1633959:28249;2397831:16560972,1,2013-11-14,2013,11,3,1,21458:30992;1628665:3233939;1628665:29790;1628665:3233937;1628665:3233938;1628665:29784;22007:30378;22007:30379;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;22007:30386;1628366:30916;23346:46085;8185015:3229359;8185016:31619;8185018:31686;1629233:3228727;3034215:3224847;8185021:125116;8185017:31691;2232918:14466536;25935:21991;25935:21990;1633959:28249;2397831:16560972,20101115.0,1.0,2010-11-15,2010,11
746105695,35032052704,50010544,50008168,21458:63007913;13023209:97642;25935:21991;1628348:11468;122218020:48960;33069:104912;22121:30905;22066:30993;22009:29813;22061:14033338;13510285:25153255;6863019:3269152;32047:93470;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:29798;1628665:29778;1628665:3233938;1628665:29793;1628665:131622;1628665:29796;1628665:29782;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749,1,2014-12-06,2014,12,5,1,21458:63007913;13023209:97642;25935:21991;1628348:11468;122218020:48960;33069:104912;22121:30905;22066:30993;22009:29813;22061:14033338;13510285:25153255;6863019:3269152;32047:93470;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:29798;1628665:29778;1628665:3233938;1628665:29793;1628665:131622;1628665:29796;1628665:29782;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749,20130627.0,1.0,2013-06-27,2013,6
408325776,36329990892,50007011,50008168,1628665:3233940;1628665:29778;1628665:3233938;1628665:29799;122217637:10907920;21475:9319927;21475:7202757;21475:3472605;21475:3229494;21475:38370767;21475:7662460;123410248:133198;122218081:12439576;25935:21991;21967:29841;122217973:30993;22009:106665;13023209:19376334;21458:244068409,1,2014-06-16,2014,6,0,1,1628665:3233940;1628665:29778;1628665:3233938;1628665:29799;122217637:10907920;21475:9319927;21475:7202757;21475:3472605;21475:3229494;21475:38370767;21475:7662460;123410248:133198;122218081:12439576;25935:21991;21967:29841;122217973:30993;22009:106665;13023209:19376334;21458:244068409,20140505.0,0.0,2014-05-05,2014,5
