user_id,auction_id,cat_id,cat1,property,buy_mount,day,trade_year,trade_month,weekday,buy_mount_winsor,<property object at 0x000002C1C74567F0>
1056460664,15225107399,50010236,50014815,21458:3554471;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;5434312:15400727;5434423:93697;3111054:4458438;3091143:29821533,1,2013-05-05,2013,5,6,1,21458:3554471;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;5434312:15400727;5434423:93697;3111054:4458438;3091143:29821533
1077350859,18235733756,50013711,50008168,1628665:29778;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;23181:31426;35779:131776;1628366:32799;25935:21991;8151548:11580;13394971:29563;13395135:30912;21458:142092328,1,2013-05-05,2013,5,6,1,1628665:29778;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;23181:31426;35779:131776;1628366:32799;25935:21991;8151548:11580;13394971:29563;13395135:30912;21458:142092328
1120545983,17564568104,251725,28,21458:107749192;29149841:8408756;26320:53026;26318:52992;1633959:34959;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1627584:3230139;2397831:40203;11684888:104528258;21475:11488282,5,2013-05-04,2013,5,5,5,21458:107749192;29149841:8408756;26320:53026;26318:52992;1633959:34959;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1627584:3230139;2397831:40203;11684888:104528258;21475:11488282
716014573,9038107409,50012550,50022520,21458:34713035;1633959:12053275;2397831:16561025;1628665:29790;1628665:31614;1628665:61550;21967:29841;2397831:16560944,1,2013-05-04,2013,5,5,1,21458:34713035;1633959:12053275;2397831:16561025;1628665:29790;1628665:31614;1628665:61550;21967:29841;2397831:16560944
651400903,20120855789,50013711,50008168,21458:30992;23181:31429;25935:21991;35779:131776;1628366:30915;8151548:29800;13394971:29563;13395135:30912;1628665:61550;1628665:3233938;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924,1,2013-05-04,2013,5,5,1,21458:30992;23181:31429;25935:21991;35779:131776;1628366:30915;8151548:29800;13394971:29563;13395135:30912;1628665:61550;1628665:3233938;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924
234491856,37531674314,50013636,50008168,21458:30992;1628665:3233941;1628665:92012;1628665:3233936;1628665:29793;25935:31381;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;13658074:3658171,1,2014-07-12,2014,7,5,1,21458:30992;1628665:3233941;1628665:92012;1628665:3233936;1628665:29793;25935:31381;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;13658074:3658171
12886483,37781902880,50012437,50014815,1628665:29787;1628665:29796;1628665:61550;3748803:37899124;22891:8767140;22891:12022812;13023209:566652443;21458:566703990;2397831:16561212,2,2014-07-12,2014,7,5,2,1628665:29787;1628665:29796;1628665:61550;3748803:37899124;22891:8767140;22891:12022812;13023209:566652443;21458:566703990;2397831:16561212
73332297,23151680607,50024842,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:133527;1628665:29782;1628665:29799;25935:21991;13545112:10581906;21458:3286858;2246106:3612879,1,2013-08-18,2013,8,6,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:133527;1628665:29782;1628665:29799;25935:21991;13545112:10581906;21458:3286858;2246106:3612879
503418053,17204902627,50023670,28,21458:4506834;32401695:185524242;11684888:104528258;21475:137325;33969:30689,1,2013-08-18,2013,8,6,1,21458:4506834;32401695:185524242;11684888:104528258;21475:137325;33969:30689
1013321911,39664074249,121404037,28,21458:3602856;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;32959:9414457;21475:135183931;29275545:130759845,1,2014-07-01,2014,7,1,1,21458:3602856;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;32959:9414457;21475:135183931;29275545:130759845
412281963,15313721211,50012474,28,21458:8886270;12167463:8601722;13023209:141147;32959:92607433;21479:28619;11684888:11468;1628665:29790;1628665:92012;1628665:3233941;1628665:3233942;21475:135183931,1,2014-07-01,2014,7,1,1,21458:8886270;12167463:8601722;13023209:141147;32959:92607433;21479:28619;11684888:11468;1628665:29790;1628665:92012;1628665:3233941;1628665:3233942;21475:135183931
1904425859,38568491858,50010558,50008168,21458:24923231;13023209:25472001;25935:21991;1628665:29778;1628665:82340;1628665:29784;1628665:29793;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;32047:93470;122217973:117133457;1628306:3229402;1628348:11468;10144346:29641136;22009:27417714;122217965:3218241;122217803:30915;22066:30993;33069:104880;22061:30912;33203:3502330,1,2014-06-13,2014,6,4,1,21458:24923231;13023209:25472001;25935:21991;1628665:29778;1628665:82340;1628665:29784;1628665:29793;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;32047:93470;122217973:117133457;1628306:3229402;1628348:11468;10144346:29641136;22009:27417714;122217965:3218241;122217803:30915;22066:30993;33069:104880;22061:30912;33203:3502330
1056072640,38195609311,50010545,50008168,21458:120644504;122217806:30903;13023209:579336287;1628665:3233942;1628665:31614;1628665:3233938;25935:21990;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;2101573:3218251;122217803:30915;22009:29800;22121:117128850;22066:29563;22061:14033338,1,2014-06-13,2014,6,4,1,21458:120644504;122217806:30903;13023209:579336287;1628665:3233942;1628665:31614;1628665:3233938;25935:21990;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;2101573:3218251;122217803:30915;22009:29800;22121:117128850;22066:29563;22061:14033338
126312996,38957169683,50012364,122650008,1628665:29790;1628665:61550;1628665:3233938;1628665:29796;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;122217803:30915;122217809:3227755;21948:3228727;122218021:135739;35730:31417;124129949:14463209;25935:21991;122277820:3324544;13023209:3261072;21458:79895;9449056:3261072;2397831:16561164,1,2014-06-24,2014,6,1,1,1628665:29790;1628665:61550;1628665:3233938;1628665:29796;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;122217803:30915;122217809:3227755;21948:3228727;122218021:135739;35730:31417;124129949:14463209;25935:21991;122277820:3324544;13023209:3261072;21458:79895;9449056:3261072;2397831:16561164
881200850,38752307272,50013176,28,21458:3629758;2890103:26917007;21479:28619;2397831:16560972;1628149:56733408;11684888:11468;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;2397831:16560881;21475:275708185,1,2014-06-24,2014,6,1,1,21458:3629758;2890103:26917007;21479:28619;2397831:16560972;1628149:56733408;11684888:11468;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;2397831:16560881;21475:275708185
779697171,42481237649,50008847,28,21458:88878129;21475:135183931;32959:104259336;13023209:139366;122218367:43426;144848429:139366;1628665:3233939;1628665:3233941;1628665:3233942,1,2014-12-20,2014,12,5,1,21458:88878129;21475:135183931;32959:104259336;13023209:139366;122218367:43426;144848429:139366;1628665:3233939;1628665:3233941;1628665:3233942
2320326159,42168763846,211130,50014815,21458:3325996,1,2014-11-07,2014,11,4,1,21458:3325996
1076529560,41573898123,50013636,50008168,21458:30992;1628665:3233936;1628665:29798;1628665:133527;25935:21990;32047:93471;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;13023209:11707;13658074:3234709,1,2014-11-07,2014,11,4,1,21458:30992;1628665:3233936;1628665:29798;1628665:133527;25935:21990;32047:93471;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;13023209:11707;13658074:3234709
2302357176,36376117911,50006094,28,22891:22829;22891:22831;22891:34108;1628665:3233942;1628665:29784;1628665:29782;21475:135183931,1,2014-10-31,2014,10,4,1,22891:22829;22891:22831;22891:34108;1628665:3233942;1628665:29784;1628665:29782;21475:135183931
332030699,19461600925,211122,38,21458:21775;24471:4130206;2654700:75369949;6933553:3313377;5393572:75369399;33595:29230;21475:137319;6933666:96059;14814533:40944,1,2013-02-28,2013,2,3,1,21458:21775;24471:4130206;2654700:75369949;6933553:3313377;5393572:75369399;33595:29230;21475:137319;6933666:96059;14814533:40944
544925088,18287869120,50011993,28,21458:105096487;1628862:33259;21475:137325;1628861:3251270;32959:104027;1628665:3233938;1628665:29787;1628665:29796;31367:82126;3989193:31542;3989126:3726638;32549:75475273;32549:75475275;32549:99063,3,2013-10-16,2013,10,2,3,21458:105096487;1628862:33259;21475:137325;1628861:3251270;32959:104027;1628665:3233938;1628665:29787;1628665:29796;31367:82126;3989193:31542;3989126:3726638;32549:75475273;32549:75475275;32549:99063
191156136,22333639799,50012373,50022520,21458:137236118;1633959:3373462;2397831:16561212;22131:53561459;22123:30912;22122:29563;22334:30914;2918838:27925973;22130:30902;1628665:61550;1628665:29798;1628665:29784;1628665:29782;21967:29841,1,2013-10-16,2013,10,2,1,21458:137236118;1633959:3373462;2397831:16561212;22131:53561459;22123:30912;22122:29563;22334:30914;2918838:27925973;22130:30902;1628665:61550;1628665:29798;1628665:29784;1628665:29782;21967:29841
384832728,19405660948,50023591,50022520,21458:91451367;1633959:39258936;11697064:119686;11697039:72203476;11719942:11462;22334:30916;22334:30914;11761801:119492;8151548:29813;1628665:29799;21967:29841,2,2013-10-16,2013,10,2,2,21458:91451367;1633959:39258936;11697064:119686;11697039:72203476;11719942:11462;22334:30916;22334:30914;11761801:119492;8151548:29813;1628665:29799;21967:29841
51011643,17270258726,50016488,50014815,1628665:3233942;1628665:92012;1628665:3233938;1628665:29793;1628665:29782;21458:242809728;40393977:6283031;40393978:3261072,1,2013-05-06,2013,5,0,1,1628665:3233942;1628665:92012;1628665:3233938;1628665:29793;1628665:29782;21458:242809728;40393977:6283031;40393978:3261072
505998176,10243362699,50012451,50008168,1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233937;1628665:29778;1628665:29784;1628665:131622;22019:3275004;33030:29800;33162:30915;3156768:30731631;25935:21991;13512069:117821969;1628324:3229493;21458:3435820,1,2013-05-06,2013,5,0,1,1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233937;1628665:29778;1628665:29784;1628665:131622;22019:3275004;33030:29800;33162:30915;3156768:30731631;25935:21991;13512069:117821969;1628324:3229493;21458:3435820
854620135,23731276424,50013207,50008168,21458:21599;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;2904342:30905;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;25935:31381;1633959:3375924;32047:93472;13394971:30993;13395135:33213;13512632:44718;1628348:11468,1,2013-05-06,2013,5,0,1,21458:21599;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;2904342:30905;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;25935:31381;1633959:3375924;32047:93472;13394971:30993;13395135:33213;13512632:44718;1628348:11468
385248614,35613392713,50010536,50008168,21458:21599;1628665:29790;1628665:31614;1628665:29778;1628665:3233938;25935:31381;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;32047:93471;1628348:11468;22128:30909;1627349:140223;13394971:29563;1628366:30916;3988915:7197959,1,2013-11-28,2013,11,3,1,21458:21599;1628665:29790;1628665:31614;1628665:29778;1628665:3233938;25935:31381;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;32047:93471;1628348:11468;22128:30909;1627349:140223;13394971:29563;1628366:30916;3988915:7197959
852917699,19619594464,50011993,28,21475:137325;1628665:3233941;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:133527;1628665:108579;1628665:29785;3989193:31542;3989126:3726638;32549:65569917;32549:75472461;32549:26762606,1,2013-11-28,2013,11,3,1,21475:137325;1628665:3233941;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:133527;1628665:108579;1628665:29785;3989193:31542;3989126:3726638;32549:65569917;32549:75472461;32549:26762606
10497357,17255351118,50019308,28,1628665:3233941;1628665:3233942;1628665:92012;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29782;1628665:29799;21458:21183761;130875873:12480454,2,2014-04-18,2014,4,4,2,1628665:3233941;1628665:3233942;1628665:92012;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29782;1628665:29799;21458:21183761;130875873:12480454
278455384,16485482288,50024150,28,122277639:14934675;11688815:104559374;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;11684888:11468;21475:135183931;21458:366548354;11666049:40203,1,2014-04-18,2014,4,4,1,122277639:14934675;11688815:104559374;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;11684888:11468;21475:135183931;21458:366548354;11666049:40203
806886770,18772958974,121540027,28,21458:215485914;125501489:448944033;11945782:7813537;11684888:11468;21479:28619;12082847:107548441;21475:275708185;1628665:11453;1628665:11516251;1628665:6074618;1628665:3233941;1628665:29789;1628665:131277;1628665:3344677;1628665:3233942;1628665:4514833;1628665:174145480;1628665:3233939;1628665:11451;1628665:8245720;1628665:16385579;1628665:15783706;1628665:3709248;1628665:92012;1628665:29790;1628665:31614;1628665:29795;1628665:61550;1628665:155053907;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3230760;1628665:29792;1628665:11450,1,2014-04-18,2014,4,4,1,21458:215485914;125501489:448944033;11945782:7813537;11684888:11468;21479:28619;12082847:107548441;21475:275708185;1628665:11453;1628665:11516251;1628665:6074618;1628665:3233941;1628665:29789;1628665:131277;1628665:3344677;1628665:3233942;1628665:4514833;1628665:174145480;1628665:3233939;1628665:11451;1628665:8245720;1628665:16385579;1628665:15783706;1628665:3709248;1628665:92012;1628665:29790;1628665:31614;1628665:29795;1628665:61550;1628665:155053907;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3230760;1628665:29792;1628665:11450
